mirabest_filename,mirabest_split,mirabest_ra,mirabest_dec,mirabest_label,crumb_filename,crumb_split,crumb_ra,crumb_dec,crumb_label,coord_offset_deg,pixel_mean_abs_diff,labels_agree
./MiraBest_data/200_178.470+038.197_0.1981_0070.84.png,train,178.47,38.197,200,./CombinedCat/PNG/Scaled_Final/178.470_+038.197.png,train,178.47,38.197,FRII,0.0,0.000178,True
./MiraBest_data/200_158.986+054.437_0.3511_0203.73.png,train,158.986,54.437,200,./CombinedCat/PNG/Scaled_Final/158.986_+054.437.png,train,158.986,54.437,FRII,0.0,0.013467,True
./MiraBest_data/200_201.909-002.053_0.1827_0014.33.png,train,201.909,-2.053,200,./CombinedCat/PNG/Scaled_Final/201.909_-002.053.png,train,201.909,-2.053,FRII,0.0,0.001022,True
./MiraBest_data/200_127.790+041.794_0.1320_0161.42.png,train,127.79,41.794,200,./CombinedCat/PNG/Scaled_Final/127.790_+041.794.png,train,127.79,41.794,FRII,0.0,0.002356,True
./MiraBest_data/200_186.436+059.692_0.2183_0052.51.png,train,186.436,59.692,200,./CombinedCat/PNG/Scaled_Final/186.436_+059.692.png,train,186.436,59.692,FRII,0.0,0.017289,True
./MiraBest_data/200_224.873+024.303_0.1632_0013.40.png,train,224.873,24.303,200,./CombinedCat/PNG/Scaled_Final/224.873_+024.303.png,train,224.873,24.303,FRII,0.0,0.004756,True
./MiraBest_data/200_165.559+024.499_0.1443_0042.37.png,train,165.559,24.499,200,./CombinedCat/PNG/Scaled_Final/165.559_+024.499.png,train,165.559,24.499,FRII,0.0,0.005111,True
./MiraBest_data/200_241.348+038.501_0.2868_0025.33.png,train,241.348,38.501,200,./CombinedCat/PNG/Scaled_Final/241.348_+038.501.png,test,241.348,38.501,FRII,0.0,0.0084,True
./MiraBest_data/200_145.350+039.745_0.1075_0074.85.png,train,145.35,39.745,200,./CombinedCat/PNG/Scaled_Final/145.350_+039.745.png,train,145.35,39.745,FRII,0.0,0.0,True
./MiraBest_data/200_196.466+036.381_0.3145_0025.97.png,train,196.466,36.381,200,./CombinedCat/PNG/Scaled_Final/196.466_+036.381.png,train,196.466,36.381,FRII,0.0,0.000889,True
./MiraBest_data/200_138.645+002.455_0.3148_0040.46.png,train,138.645,2.455,200,./CombinedCat/PNG/Scaled_Final/138.645_+002.455.png,train,138.645,2.455,FRII,0.0,0.000667,True
./MiraBest_data/200_170.360+053.749_0.1038_0103.19.png,train,170.36,53.749,200,./CombinedCat/PNG/Scaled_Final/170.360_+053.749.png,train,170.36,53.749,FRII,0.0,0.011644,True
./MiraBest_data/200_223.341+046.912_0.1311_0010.05.png,train,223.341,46.912,200,./CombinedCat/PNG/Scaled_Final/223.341_+046.912.png,train,223.341,46.912,FRII,0.0,0.000133,True
./MiraBest_data/200_154.631+046.155_0.1654_0161.77.png,train,154.631,46.155,200,./CombinedCat/PNG/Scaled_Final/154.631_+046.155.png,train,154.631,46.155,FRII,0.0,0.010533,True
./MiraBest_data/200_194.598+001.840_0.3576_0019.62.png,train,194.598,1.84,200,./CombinedCat/PNG/Scaled_Final/194.598_+001.840.png,train,194.598,1.84,FRII,0.0,0.004489,True
./MiraBest_data/200_214.511+033.213_0.4009_0029.85.png,train,214.511,33.213,200,./CombinedCat/PNG/Scaled_Final/214.511_+033.213.png,train,214.511,33.213,FRII,0.0,0.0056,True
./MiraBest_data/200_188.186+033.454_0.4025_0029.33.png,train,188.186,33.454,200,./CombinedCat/PNG/Scaled_Final/188.186_+033.454.png,train,188.186,33.454,FRII,0.0,0.002533,True
./MiraBest_data/200_351.221-010.203_0.1596_0092.57.png,train,351.221,-10.203,200,./CombinedCat/PNG/Scaled_Final/351.221_-010.203.png,test,351.221,-10.203,FRII,0.0,0.008044,True
./MiraBest_data/200_149.742+028.319_0.2445_0009.60.png,train,149.742,28.319,200,./CombinedCat/PNG/Scaled_Final/149.742_+028.319.png,train,149.742,28.319,FRII,0.0,0.001911,True
./MiraBest_data/200_012.414+000.998_0.3047_0034.35.png,train,12.414,0.998,200,./CombinedCat/PNG/Scaled_Final/012.414_+000.998.png,train,12.414,0.998,FRII,0.0,0.002267,True
./MiraBest_data/200_154.977+039.506_0.1121_0104.92.png,train,154.977,39.506,200,./CombinedCat/PNG/Scaled_Final/154.977_+039.506.png,train,154.977,39.506,FRII,0.0,0.007778,True
./MiraBest_data/200_240.146+013.187_0.1405_0010.81.png,train,240.146,13.187,200,./CombinedCat/PNG/Scaled_Final/240.146_+013.187.png,test,240.146,13.187,FRI,0.0,0.000444,False
./MiraBest_data/200_235.422+050.794_0.4239_0037.18.png,train,235.422,50.794,200,./CombinedCat/PNG/Scaled_Final/235.422_+050.794.png,train,235.422,50.794,FRI,0.0,0.002622,False
./MiraBest_data/200_198.666+033.502_0.3007_0019.53.png,train,198.666,33.502,200,./CombinedCat/PNG/Scaled_Final/198.666_+033.502.png,train,198.666,33.502,FRII,0.0,0.0016,True
./MiraBest_data/200_177.712-003.187_0.1285_0009.23.png,train,177.712,-3.187,200,./CombinedCat/PNG/Scaled_Final/177.712_-003.187.png,train,177.712,-3.187,FRII,0.0,0.005867,True
./MiraBest_data/200_160.940+051.011_0.2733_0011.02.png,train,160.94,51.011,200,./CombinedCat/PNG/Scaled_Final/160.940_+051.011.png,train,160.94,51.011,FRII,0.0,0.002311,True
./MiraBest_data/200_163.438+003.538_0.2354_0046.65.png,train,163.438,3.538,200,./CombinedCat/PNG/Scaled_Final/163.438_+003.538.png,train,163.438,3.538,FRII,0.0,0.039822,True
./MiraBest_data/200_205.333+023.837_0.4207_0018.31.png,train,205.333,23.837,200,./CombinedCat/PNG/Scaled_Final/205.333_+023.837.png,train,205.333,23.837,FRII,0.0,0.001022,True
./MiraBest_data/200_163.221+048.443_0.4743_0009.99.png,train,163.221,48.443,200,./CombinedCat/PNG/Scaled_Final/163.221_+048.443.png,train,163.221,48.443,FRII,0.0,0.000667,True
./MiraBest_data/100_153.027+008.693_0.0984_0091.60.png,train,153.027,8.693,100,./CombinedCat/PNG/Scaled_Final/153.027_+008.693.png,train,153.027,8.693,FRI,0.0,0.002133,True
./MiraBest_data/100_156.390+035.962_0.1191_0034.39.png,train,156.39,35.962,100,./CombinedCat/PNG/Scaled_Final/156.390_+035.962.png,train,156.39,35.962,FRI,0.0,0.024178,True
./MiraBest_data/100_168.021+037.592_0.2137_0058.32.png,train,168.021,37.592,100,./CombinedCat/PNG/Scaled_Final/168.021_+037.592.png,train,168.021,37.592,FRI,0.0,0.002533,True
./MiraBest_data/100_208.095+061.894_0.1786_0029.61.png,train,208.095,61.894,100,./CombinedCat/PNG/Scaled_Final/208.095_+061.894.png,train,208.095,61.894,FRI,0.0,0.003911,True
./MiraBest_data/100_190.286+027.580_0.1985_0038.96.png,train,190.286,27.58,100,./CombinedCat/PNG/Scaled_Final/190.286_+027.580.png,train,190.286,27.58,FRI,0.0,0.006933,True
./MiraBest_data/100_247.328+013.640_0.1179_0034.76.png,train,247.328,13.64,100,./CombinedCat/PNG/Scaled_Final/247.328_+013.640.png,test,247.328,13.64,FRII,0.0,0.0076,False
./MiraBest_data/100_203.420+004.252_0.1704_0069.15.png,train,203.42,4.252,100,./CombinedCat/PNG/Scaled_Final/203.420_+004.252.png,train,203.42,4.252,FRI,0.0,0.000933,True
./MiraBest_data/100_153.600+050.306_0.3817_0036.57.png,train,153.6,50.306,100,./CombinedCat/PNG/Scaled_Final/153.600_+050.306.png,train,153.6,50.306,FRI,0.0,0.0016,True
./MiraBest_data/100_166.351+059.728_0.3595_0023.57.png,train,166.351,59.728,100,./CombinedCat/PNG/Scaled_Final/166.351_+059.728.png,train,166.351,59.728,FRI,0.0,0.015244,True
./MiraBest_data/100_206.424+031.402_0.2224_0030.18.png,train,206.424,31.402,100,./CombinedCat/PNG/Scaled_Final/206.424_+031.402.png,train,206.424,31.402,FRI,0.0,0.001511,True
./MiraBest_data/100_196.364+026.752_0.3321_0019.79.png,train,196.364,26.752,100,./CombinedCat/PNG/Scaled_Final/196.364_+026.752.png,train,196.364,26.752,FRI,0.0,0.000889,True
./MiraBest_data/100_162.481+046.320_0.3508_0078.24.png,train,162.481,46.32,100,./CombinedCat/PNG/Scaled_Final/162.481_+046.320.png,train,162.481,46.32,FRI,0.0,0.004622,True
./MiraBest_data/100_158.245+056.748_0.0448_0201.83.png,train,158.245,56.748,100,./CombinedCat/PNG/Scaled_Final/158.245_+056.748.png,train,158.245,56.748,FRI,0.0,0.001733,True
./MiraBest_data/100_199.056+009.544_0.0937_0081.02.png,train,199.056,9.544,100,./CombinedCat/PNG/Scaled_Final/199.056_+009.544.png,train,199.056,9.544,FRI,0.0,0.103956,True
./MiraBest_data/100_225.621+052.734_0.1331_0064.20.png,train,225.621,52.734,100,./CombinedCat/PNG/Scaled_Final/225.621_+052.734.png,train,225.621,52.734,FRI,0.0,0.005733,True
./MiraBest_data/100_236.075+034.696_0.0717_0072.96.png,train,236.075,34.696,100,./CombinedCat/PNG/Scaled_Final/236.075_+034.696.png,test,236.075,34.696,FRI,0.0,0.001289,True
./MiraBest_data/100_247.680+016.653_0.0896_0041.07.png,train,247.68,16.653,100,./CombinedCat/PNG/Scaled_Final/247.680_+016.653.png,test,247.68,16.653,FRI,0.0,0.005689,True
./MiraBest_data/100_181.244+045.994_0.2130_0072.27.png,train,181.244,45.994,100,./CombinedCat/PNG/Scaled_Final/181.244_+045.994.png,train,181.244,45.994,FRI,0.0,0.009111,True
./MiraBest_data/100_202.660+038.269_0.1098_0097.55.png,train,202.66,38.269,100,./CombinedCat/PNG/Scaled_Final/202.660_+038.269.png,train,202.66,38.269,FRI,0.0,0.009067,True
./MiraBest_data/100_197.653+024.313_0.2819_0036.85.png,train,197.653,24.313,100,./CombinedCat/PNG/Scaled_Final/197.653_+024.313.png,train,197.653,24.313,FRI,0.0,0.001733,True
./MiraBest_data/100_219.581+020.316_0.4529_0027.66.png,train,219.581,20.316,100,./CombinedCat/PNG/Scaled_Final/219.581_+020.316.png,train,219.581,20.316,FRI,0.0,0.005689,True
./MiraBest_data/100_222.666+044.308_0.2862_0110.11.png,train,222.666,44.308,100,./CombinedCat/PNG/Scaled_Final/222.666_+044.308.png,train,222.666,44.308,FRI,0.0,0.003022,True
./MiraBest_data/100_221.609+006.566_0.0625_0051.49.png,train,221.609,6.566,100,./CombinedCat/PNG/Scaled_Final/221.609_+006.566.png,train,221.609,6.566,FRI,0.0,0.014756,True
./MiraBest_data/100_122.412+034.927_0.0825_0124.74.png,train,122.412,34.927,100,./CombinedCat/PNG/Scaled_Final/122.412_+034.927.png,train,122.412,34.927,FRI,0.0,0.0,True
./MiraBest_data/100_126.640+021.730_0.2614_0054.02.png,train,126.64,21.73,100,./CombinedCat/PNG/Scaled_Final/126.640_+021.730.png,train,126.64,21.73,FRI,0.0,0.001822,True
./MiraBest_data/100_128.445+045.255_0.1800_0085.36.png,train,128.445,45.255,100,./CombinedCat/PNG/Scaled_Final/128.445_+045.255.png,train,128.445,45.255,FRI,0.0,0.005067,True
./MiraBest_data/100_159.204+048.830_0.3789_0021.88.png,train,159.204,48.83,100,./CombinedCat/PNG/Scaled_Final/159.204_+048.830.png,train,159.204,48.83,FRI,0.0,0.006267,True
./MiraBest_data/100_242.912+015.549_0.3459_0113.72.png,train,242.912,15.549,100,./CombinedCat/PNG/Scaled_Final/242.912_+015.549.png,test,242.912,15.549,FRII,0.0,0.010622,False
./MiraBest_data/100_214.538+019.324_0.2015_0028.50.png,train,214.538,19.324,100,./CombinedCat/PNG/Scaled_Final/214.538_+019.324.png,train,214.538,19.324,FRI,0.0,0.001156,True
./MiraBest_data/100_228.706+010.284_0.0572_0089.94.png,train,228.706,10.284,100,./CombinedCat/PNG/Scaled_Final/228.706_+010.284.png,train,228.706,10.284,FRII,0.0,0.000356,False
./MiraBest_data/100_128.103+018.815_0.1138_0093.70.png,train,128.103,18.815,100,./CombinedCat/PNG/Scaled_Final/128.103_+018.815.png,train,128.103,18.815,FRI,0.0,0.003422,True
./MiraBest_data/100_159.653+001.297_0.1285_0095.92.png,train,159.653,1.297,100,./CombinedCat/PNG/Scaled_Final/159.653_+001.297.png,train,159.653,1.297,FRI,0.0,0.001022,True
./MiraBest_data/100_169.888+063.288_0.1533_0119.02.png,train,169.888,63.288,100,./CombinedCat/PNG/Scaled_Final/169.888_+063.288.png,train,169.888,63.288,FRI,0.0,0.000844,True
./MiraBest_data/100_159.159+014.024_0.2007_0020.15.png,train,159.159,14.024,100,./CombinedCat/PNG/Scaled_Final/159.159_+014.024.png,train,159.159,14.024,FRI,0.0,0.002489,True
./MiraBest_data/200_174.706+045.005_0.3401_0016.43.png,train,174.706,45.005,200,./CombinedCat/PNG/Scaled_Final/174.706_+045.005.png,train,174.706,45.005,FRII,0.0,0.003111,True
./MiraBest_data/200_134.430+003.376_0.2014_0011.42.png,train,134.43,3.376,200,./CombinedCat/PNG/Scaled_Final/134.430_+003.376.png,train,134.43,3.376,FRII,0.0,0.000178,True
./MiraBest_data/200_164.399+002.571_0.3481_0018.82.png,train,164.399,2.571,200,./CombinedCat/PNG/Scaled_Final/164.399_+002.571.png,train,164.399,2.571,FRII,0.0,0.004622,True
./MiraBest_data/200_160.631+002.620_0.1870_0080.49.png,train,160.631,2.62,200,./CombinedCat/PNG/Scaled_Final/160.631_+002.620.png,train,160.631,2.62,FRII,0.0,0.059511,True
./MiraBest_data/200_250.883+013.334_0.1887_0025.48.png,train,250.883,13.334,200,./CombinedCat/PNG/Scaled_Final/250.883_+013.334.png,test,250.883,13.334,FRI,0.0,0.004711,False
./MiraBest_data/200_200.324+042.588_0.0794_0162.77.png,train,200.324,42.588,200,./CombinedCat/PNG/Scaled_Final/200.324_+042.588.png,train,200.324,42.588,FRII,0.0,0.0,True
./MiraBest_data/200_000.395-008.865_0.1765_0010.28.png,train,0.395,-8.865,200,./CombinedCat/PNG/Scaled_Final/000.395_-008.865.png,train,0.395,-8.865,FRII,0.0,0.003067,True
./MiraBest_data/200_205.715+031.181_0.2846_0080.34.png,train,205.715,31.181,200,./CombinedCat/PNG/Scaled_Final/205.715_+031.181.png,train,205.715,31.181,FRII,0.0,0.003289,True
./MiraBest_data/200_207.557+028.279_0.0721_0034.99.png,train,207.557,28.279,200,./CombinedCat/PNG/Scaled_Final/207.557_+028.279.png,train,207.557,28.279,FRII,0.0,0.003733,True
./MiraBest_data/200_203.753+058.718_0.1517_0031.53.png,train,203.753,58.718,200,./CombinedCat/PNG/Scaled_Final/203.753_+058.718.png,train,203.753,58.718,FRII,0.0,0.000444,True
./MiraBest_data/200_211.430+013.970_0.2976_0008.38.png,train,211.43,13.97,200,./CombinedCat/PNG/Scaled_Final/211.430_+013.970.png,train,211.43,13.97,FRII,0.0,0.0028,True
./MiraBest_data/200_232.860+052.598_0.2053_0073.08.png,train,232.86,52.598,200,./CombinedCat/PNG/Scaled_Final/232.860_+052.598.png,train,232.86,52.598,FRI,0.0,0.005956,False
./MiraBest_data/200_161.634+054.600_0.1447_0264.34.png,train,161.634,54.6,200,./CombinedCat/PNG/Scaled_Final/161.634_+054.600.png,train,161.634,54.6,FRII,0.0,0.029822,True
./MiraBest_data/200_254.164+063.284_0.3850_0018.59.png,train,254.164,63.284,200,./CombinedCat/PNG/Scaled_Final/254.164_+063.284.png,test,254.164,63.284,Hyb,0.0,0.002267,False
./MiraBest_data/200_154.677+058.977_0.1981_0019.87.png,train,154.677,58.977,200,./CombinedCat/PNG/Scaled_Final/154.677_+058.977.png,train,154.677,58.977,FRII,0.0,0.001422,True
./MiraBest_data/200_223.357+041.120_0.1986_0024.65.png,train,223.357,41.12,200,./CombinedCat/PNG/Scaled_Final/223.357_+041.120.png,train,223.357,41.12,FRII,0.0,0.015422,True
./MiraBest_data/200_135.460+055.924_0.1409_0176.48.png,train,135.46,55.924,200,./CombinedCat/PNG/Scaled_Final/135.460_+055.924.png,train,135.46,55.924,FRII,0.0,0.0,True
./MiraBest_data/200_221.030+041.797_0.1880_0063.42.png,train,221.03,41.797,200,./CombinedCat/PNG/Scaled_Final/221.030_+041.797.png,train,221.03,41.797,FRII,0.0,0.000489,True
./MiraBest_data/200_320.095-000.352_0.2103_0017.63.png,train,320.095,-0.352,200,./CombinedCat/PNG/Scaled_Final/320.095_-000.352.png,test,320.095,-0.352,FRII,0.0,0.010756,True
./MiraBest_data/200_161.558+018.294_0.3034_0018.35.png,train,161.558,18.294,200,./CombinedCat/PNG/Scaled_Final/161.558_+018.294.png,train,161.558,18.294,FRII,0.0,0.001911,True
./MiraBest_data/200_035.137+000.468_0.2721_0014.68.png,train,35.137,0.468,200,./CombinedCat/PNG/Scaled_Final/035.137_+000.468.png,train,35.137,0.468,FRII,0.0,0.000933,True
./MiraBest_data/200_111.925+044.567_0.2788_0011.26.png,train,111.925,44.567,200,./CombinedCat/PNG/Scaled_Final/111.925_+044.567.png,train,111.925,44.567,FRII,0.0,0.085778,True
./MiraBest_data/200_180.424+022.946_0.2595_0095.46.png,train,180.424,22.946,200,./CombinedCat/PNG/Scaled_Final/180.424_+022.946.png,train,180.424,22.946,FRII,0.0,0.004844,True
./MiraBest_data/200_124.008+038.071_0.1727_0023.74.png,train,124.008,38.071,200,./CombinedCat/PNG/Scaled_Final/124.008_+038.071.png,train,124.008,38.071,FRII,0.0,0.000622,True
./MiraBest_data/200_131.371+042.331_0.1330_0132.23.png,train,131.371,42.331,200,./CombinedCat/PNG/Scaled_Final/131.371_+042.331.png,train,131.371,42.331,FRII,0.0,0.001511,True
./MiraBest_data/200_219.422+045.393_0.2480_0010.62.png,train,219.422,45.393,200,./CombinedCat/PNG/Scaled_Final/219.422_+045.393.png,train,219.422,45.393,FRII,0.0,0.001111,True
./MiraBest_data/200_230.690+019.706_0.1094_0025.44.png,train,230.69,19.706,200,./CombinedCat/PNG/Scaled_Final/230.690_+019.706.png,train,230.69,19.706,FRII,0.0,0.000533,True
./MiraBest_data/200_240.116+008.629_0.2269_0167.65.png,train,240.116,8.629,200,./CombinedCat/PNG/Scaled_Final/240.116_+008.629.png,test,240.116,8.629,Hyb,0.0,0.0,False
./MiraBest_data/200_141.653+026.467_0.4161_0008.68.png,train,141.653,26.467,200,./CombinedCat/PNG/Scaled_Final/141.653_+026.467.png,train,141.653,26.467,FRII,0.0,0.000711,True
./MiraBest_data/200_139.748+055.322_0.2260_0010.58.png,train,139.748,55.322,200,./CombinedCat/PNG/Scaled_Final/139.748_+055.322.png,train,139.748,55.322,FRII,0.0,0.002489,True
./MiraBest_data/200_130.261+004.792_0.2025_0012.63.png,train,130.261,4.792,200,./CombinedCat/PNG/Scaled_Final/130.261_+004.792.png,train,130.261,4.792,FRII,0.0,0.038089,True
./MiraBest_data/200_129.673+004.736_0.4554_0033.03.png,train,129.673,4.736,200,./CombinedCat/PNG/Scaled_Final/129.673_+004.736.png,train,129.673,4.736,FRII,0.0,0.016089,True
./MiraBest_data/200_143.649+014.345_0.3347_0031.54.png,train,143.649,14.345,200,./CombinedCat/PNG/Scaled_Final/143.649_+014.345.png,train,143.649,14.345,FRII,0.0,0.001822,True
./MiraBest_data/200_128.130+035.287_0.2688_0037.85.png,train,128.13,35.287,200,./CombinedCat/PNG/Scaled_Final/128.130_+035.287.png,train,128.13,35.287,FRII,0.0,0.003022,True
./MiraBest_data/200_335.902-008.108_0.2358_0023.51.png,train,335.902,-8.108,200,./CombinedCat/PNG/Scaled_Final/335.902_-008.108.png,test,335.902,-8.108,FRII,0.0,0.009289,True
./MiraBest_data/200_198.791+008.681_0.0926_0216.51.png,train,198.791,8.681,200,./CombinedCat/PNG/Scaled_Final/198.791_+008.681.png,train,198.791,8.681,FRII,0.0,0.000178,True
./MiraBest_data/200_237.339+009.885_0.2009_0123.69.png,train,237.339,9.885,200,./CombinedCat/PNG/Scaled_Final/237.339_+009.885.png,test,237.339,9.885,FRII,0.0,0.0,True
./MiraBest_data/200_248.786+042.800_0.2287_0049.56.png,train,248.786,42.8,200,./CombinedCat/PNG/Scaled_Final/248.786_+042.800.png,test,248.786,42.8,FRI,0.0,0.017556,False
./MiraBest_data/200_165.466+016.677_0.0691_0190.38.png,train,165.466,16.677,200,./CombinedCat/PNG/Scaled_Final/165.466_+016.677.png,train,165.466,16.677,FRII,0.0,0.001111,True
./MiraBest_data/200_164.784+026.571_0.1752_0013.70.png,train,164.784,26.571,200,./CombinedCat/PNG/Scaled_Final/164.784_+026.571.png,train,164.784,26.571,FRII,0.0,0.004489,True
./MiraBest_data/200_140.129+040.313_0.2948_0052.36.png,train,140.129,40.313,200,./CombinedCat/PNG/Scaled_Final/140.129_+040.313.png,train,140.129,40.313,FRII,0.0,0.001911,True
./MiraBest_data/200_165.604+004.181_0.3420_0032.43.png,train,165.604,4.181,200,./CombinedCat/PNG/Scaled_Final/165.604_+004.181.png,train,165.604,4.181,FRII,0.0,0.002,True
./MiraBest_data/200_181.946+045.234_0.4280_0049.59.png,train,181.946,45.234,200,./CombinedCat/PNG/Scaled_Final/181.946_+045.234.png,train,181.946,45.234,FRII,0.0,0.000444,True
./MiraBest_data/100_169.641+031.255_0.2181_0081.13.png,train,169.641,31.255,100,./CombinedCat/PNG/Scaled_Final/169.641_+031.255.png,train,169.641,31.255,FRI,0.0,0.001511,True
./MiraBest_data/100_237.829+027.358_0.2475_0054.29.png,train,237.829,27.358,100,./CombinedCat/PNG/Scaled_Final/237.829_+027.358.png,test,237.829,27.358,FRII,0.0,0.005289,False
./MiraBest_data/100_138.316+052.149_0.1900_0071.77.png,train,138.316,52.149,100,./CombinedCat/PNG/Scaled_Final/138.316_+052.149.png,train,138.316,52.149,FRI,0.0,0.003067,True
./MiraBest_data/100_346.634-009.506_0.1593_0212.36.png,train,346.634,-9.506,100,./CombinedCat/PNG/Scaled_Final/346.634_-009.506.png,test,346.634,-9.506,Hyb,0.0,0.0072,False
./MiraBest_data/100_229.117+018.110_0.3378_0056.78.png,train,229.117,18.11,100,./CombinedCat/PNG/Scaled_Final/229.117_+018.110.png,train,229.117,18.11,FRI,0.0,0.027244,True
./MiraBest_data/100_162.495+000.322_0.0390_0083.86.png,train,162.495,0.322,100,./CombinedCat/PNG/Scaled_Final/162.495_+000.322.png,train,162.495,0.322,FRI,0.0,0.004178,True
./MiraBest_data/100_257.908+058.058_0.1466_0054.47.png,train,257.908,58.058,100,./CombinedCat/PNG/Scaled_Final/257.908_+058.058.png,test,257.908,58.058,FRI,0.0,0.000622,True
./MiraBest_data/100_220.087+011.419_0.3109_0038.11.png,train,220.087,11.419,100,./CombinedCat/PNG/Scaled_Final/220.087_+011.419.png,train,220.087,11.419,FRI,0.0,0.003911,True
./MiraBest_data/100_209.019+012.133_0.3492_0037.35.png,train,209.019,12.133,100,./CombinedCat/PNG/Scaled_Final/209.019_+012.133.png,train,209.019,12.133,FRI,0.0,0.003556,True
./MiraBest_data/100_141.028+013.217_0.0801_0057.09.png,train,141.028,13.217,100,./CombinedCat/PNG/Scaled_Final/141.028_+013.217.png,train,141.028,13.217,FRI,0.0,0.029111,True
./MiraBest_data/100_221.752+046.045_0.1278_0109.90.png,train,221.752,46.045,100,./CombinedCat/PNG/Scaled_Final/221.752_+046.045.png,train,221.752,46.045,FRI,0.0,0.004533,True
./MiraBest_data/100_154.833+042.460_0.3608_0049.75.png,train,154.833,42.46,100,./CombinedCat/PNG/Scaled_Final/154.833_+042.460.png,train,154.833,42.46,FRI,0.0,0.036444,True
./MiraBest_data/100_178.284+046.046_0.3627_0055.96.png,train,178.284,46.046,100,./CombinedCat/PNG/Scaled_Final/178.284_+046.046.png,train,178.284,46.046,FRI,0.0,0.086933,True
./MiraBest_data/100_152.017+050.445_0.1342_0038.41.png,train,152.017,50.445,100,./CombinedCat/PNG/Scaled_Final/152.017_+050.445.png,train,152.017,50.445,FRI,0.0,0.017778,True
./MiraBest_data/100_227.787+018.031_0.1158_0077.81.png,train,227.787,18.031,100,./CombinedCat/PNG/Scaled_Final/227.787_+018.031.png,train,227.787,18.031,FRI,0.0,0.001156,True
./MiraBest_data/100_230.642+031.153_0.2379_0025.94.png,train,230.642,31.153,100,./CombinedCat/PNG/Scaled_Final/230.642_+031.153.png,train,230.642,31.153,FRI,0.0,0.000844,True
./MiraBest_data/100_118.448+023.032_0.5016_0035.76.png,train,118.448,23.032,100,./CombinedCat/PNG/Scaled_Final/118.448_+023.032.png,train,118.448,23.032,FRI,0.0,0.025644,True
./MiraBest_data/100_147.077+056.316_0.1389_0042.26.png,train,147.077,56.316,100,./CombinedCat/PNG/Scaled_Final/147.077_+056.316.png,train,147.077,56.316,FRI,0.0,0.020889,True
./MiraBest_data/100_122.919+040.249_0.1218_0031.63.png,train,122.919,40.249,100,./CombinedCat/PNG/Scaled_Final/122.919_+040.249.png,train,122.919,40.249,FRI,0.0,0.016,True
./MiraBest_data/100_124.516+054.619_0.1174_0128.06.png,train,124.516,54.619,100,./CombinedCat/PNG/Scaled_Final/124.516_+054.619.png,train,124.516,54.619,FRI,0.0,0.001156,True
./MiraBest_data/100_160.851+008.551_0.2849_0122.48.png,train,160.851,8.551,100,./CombinedCat/PNG/Scaled_Final/160.851_+008.551.png,train,160.851,8.551,FRI,0.0,0.006978,True
./MiraBest_data/100_213.797+027.107_0.1635_0083.65.png,train,213.797,27.107,100,./CombinedCat/PNG/Scaled_Final/213.797_+027.107.png,train,213.797,27.107,FRI,0.0,0.018578,True
./MiraBest_data/100_216.671+024.146_0.1445_0035.58.png,train,216.671,24.146,100,./CombinedCat/PNG/Scaled_Final/216.671_+024.146.png,train,216.671,24.146,FRI,0.0,0.002089,True
./MiraBest_data/100_248.314+040.183_0.1831_0072.71.png,train,248.314,40.183,100,./CombinedCat/PNG/Scaled_Final/248.314_+040.183.png,test,248.314,40.183,FRI,0.0,0.009689,True
./MiraBest_data/100_182.550+011.351_0.1963_0038.31.png,train,182.55,11.351,100,./CombinedCat/PNG/Scaled_Final/182.550_+011.351.png,train,182.55,11.351,FRI,0.0,0.001422,True
./MiraBest_data/100_231.731+007.486_0.1897_0038.11.png,train,231.731,7.486,100,./CombinedCat/PNG/Scaled_Final/231.731_+007.486.png,train,231.731,7.486,FRI,0.0,0.004311,True
./MiraBest_data/100_238.300+027.556_0.1474_0035.20.png,train,238.3,27.556,100,./CombinedCat/PNG/Scaled_Final/238.300_+027.556.png,test,238.3,27.556,FRII,0.0,0.007022,False
./MiraBest_data/100_245.789+014.364_0.3154_0053.29.png,train,245.789,14.364,100,./CombinedCat/PNG/Scaled_Final/245.789_+014.364.png,test,245.789,14.364,FRII,0.0,0.0072,False
./MiraBest_data/100_224.603+048.710_0.2044_0029.16.png,train,224.603,48.71,100,./CombinedCat/PNG/Scaled_Final/224.603_+048.710.png,train,224.603,48.71,FRII,0.0,0.001067,False
./MiraBest_data/100_255.769+032.480_0.3086_0025.18.png,train,255.769,32.48,100,./CombinedCat/PNG/Scaled_Final/255.769_+032.480.png,test,255.769,32.48,FRII,0.0,0.001333,False
./MiraBest_data/100_233.691+029.337_0.1997_0098.11.png,train,233.691,29.337,100,./CombinedCat/PNG/Scaled_Final/233.691_+029.337.png,test,233.691,29.337,FRII,0.0,0.005511,False
./MiraBest_data/100_209.231+030.942_0.2306_0050.94.png,train,209.231,30.942,100,./CombinedCat/PNG/Scaled_Final/209.231_+030.942.png,train,209.231,30.942,FRI,0.0,0.050533,True
./MiraBest_data/100_122.923+010.487_0.2770_0064.25.png,train,122.923,10.487,100,./CombinedCat/PNG/Scaled_Final/122.923_+010.487.png,train,122.923,10.487,FRI,0.0,0.003422,True
./MiraBest_data/100_163.454+040.396_0.1282_0209.65.png,train,163.454,40.396,100,./CombinedCat/PNG/Scaled_Final/163.454_+040.396.png,train,163.454,40.396,FRI,0.0,0.004178,True
