CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=43  |  results -> results/robust_classification/run_20260629_152839_seed43
============================================================

Training robust_classification for 300 epochs
  Batch   0 | t=[0,0] | loss=0.7459 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [5] pred=0 true=1 t=0, [7] pred=1 true=0 t=0, [8] pred=1 true=0 t=0, [11] pred=0 true=1 t=0, [14] pred=0 true=1 t=0, [15] pred=0 true=1 t=0
  Batch  44 | t=[1,437] | loss=0.8008 | acc=7/16 | MISCLASSIFIED: [1] pred=0 true=1 t=69, [5] pred=0 true=1 t=419, [6] pred=1 true=0 t=437, [8] pred=1 true=0 t=392, [9] pred=0 true=1 t=134, [10] pred=0 true=1 t=331, [11] pred=1 true=0 t=322, [13] pred=0 true=1 t=169, [14] pred=0 true=1 t=422
  Batch  45 | t=[8,407] | loss=0.5309 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=165, [2] pred=0 true=1 t=407, [4] pred=1 true=0 t=8, [5] pred=0 true=1 t=91, [14] pred=0 true=1 t=405
  Batch  46 | t=[27,441] | loss=0.6105 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=292, [6] pred=1 true=0 t=395, [8] pred=1 true=0 t=179, [10] pred=0 true=1 t=379, [11] pred=1 true=0 t=342, [13] pred=0 true=1 t=400
  Batch  47 | t=[65,456] | loss=0.4985 | acc=12/16 | MISCLASSIFIED: [7] pred=1 true=0 t=383, [9] pred=0 true=1 t=215, [12] pred=1 true=0 t=233, [14] pred=1 true=0 t=456
  Batch  48 | t=[55,434] | loss=0.6408 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=130, [6] pred=1 true=0 t=265, [7] pred=1 true=0 t=329, [10] pred=0 true=1 t=326, [15] pred=1 true=0 t=434
  Batch  49 | t=[6,449] | loss=0.5227 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=280, [5] pred=0 true=1 t=360, [6] pred=0 true=1 t=365, [10] pred=1 true=0 t=173, [14] pred=0 true=1 t=449
  Batch  50 | t=[12,452] | loss=0.6934 | acc=9/16 | MISCLASSIFIED: [3] pred=0 true=1 t=346, [4] pred=0 true=1 t=398, [5] pred=1 true=0 t=202, [9] pred=0 true=1 t=362, [12] pred=0 true=1 t=412, [14] pred=0 true=1 t=266, [15] pred=0 true=1 t=105
  Batch  51 | t=[14,436] | loss=0.4346 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=332, [8] pred=1 true=0 t=205, [13] pred=0 true=1 t=195, [15] pred=0 true=1 t=63
  Batch  52 | t=[10,446] | loss=0.6147 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=446, [1] pred=1 true=0 t=291, [3] pred=0 true=1 t=247, [5] pred=0 true=1 t=245, [8] pred=1 true=0 t=368, [11] pred=0 true=1 t=441
  Batch  53 | t=[5,455] | loss=0.5351 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=227, [8] pred=1 true=0 t=44, [10] pred=0 true=1 t=225, [14] pred=1 true=0 t=455
  Batch  54 | t=[12,450] | loss=0.5396 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=383, [2] pred=1 true=0 t=450, [4] pred=1 true=0 t=186, [10] pred=0 true=1 t=138, [14] pred=1 true=0 t=12
  Batch  55 | t=[4,437] | loss=0.5043 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=302, [7] pred=0 true=1 t=349, [12] pred=1 true=0 t=113
  Batch  56 | t=[0,391] | loss=0.7341 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=78, [2] pred=1 true=0 t=30, [4] pred=0 true=1 t=391, [7] pred=1 true=0 t=122, [9] pred=0 true=1 t=279, [10] pred=1 true=0 t=237, [15] pred=0 true=1 t=160
  Batch  57 | t=[31,458] | loss=0.5875 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=384, [1] pred=1 true=0 t=279, [7] pred=0 true=1 t=425, [9] pred=1 true=0 t=85, [11] pred=0 true=1 t=457
  Batch  58 | t=[34,439] | loss=0.4894 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=439, [1] pred=1 true=0 t=422, [5] pred=1 true=0 t=392, [7] pred=1 true=0 t=260, [9] pred=0 true=1 t=328, [14] pred=0 true=1 t=390, [15] pred=0 true=1 t=439
  Batch  59 | t=[34,449] | loss=0.4787 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=276, [10] pred=0 true=1 t=232
  Batch  60 | t=[39,401] | loss=0.7752 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=393, [8] pred=0 true=1 t=315, [9] pred=0 true=1 t=382, [12] pred=1 true=0 t=236, [14] pred=0 true=1 t=91
  Batch  61 | t=[34,443] | loss=0.6265 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=443, [5] pred=0 true=1 t=216, [10] pred=0 true=1 t=430, [12] pred=1 true=0 t=119, [14] pred=1 true=0 t=327
  Batch  62 | t=[94,422] | loss=0.5538 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=269, [6] pred=1 true=0 t=422, [12] pred=0 true=1 t=263, [15] pred=0 true=1 t=149
  Batch  63 | t=[96,416] | loss=0.6627 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=350, [2] pred=1 true=0 t=178, [5] pred=0 true=1 t=383, [9] pred=1 true=0 t=416, [11] pred=1 true=0 t=327, [13] pred=0 true=1 t=96, [15] pred=0 true=1 t=370
  Batch  64 | t=[82,442] | loss=0.8920 | acc=6/16 | MISCLASSIFIED: [1] pred=0 true=1 t=385, [2] pred=1 true=0 t=395, [3] pred=0 true=1 t=440, [5] pred=1 true=0 t=398, [6] pred=0 true=1 t=330, [8] pred=0 true=1 t=442, [9] pred=0 true=1 t=132, [10] pred=0 true=1 t=322, [12] pred=1 true=0 t=188, [13] pred=0 true=1 t=213
  Batch  65 | t=[15,433] | loss=0.7843 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=433, [3] pred=1 true=0 t=101, [5] pred=1 true=0 t=385, [8] pred=1 true=0 t=356, [9] pred=0 true=1 t=96, [14] pred=1 true=0 t=161
  Batch  66 | t=[40,423] | loss=0.6136 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=354, [8] pred=1 true=0 t=278, [12] pred=1 true=0 t=227, [15] pred=1 true=0 t=40
  Batch  67 | t=[19,451] | loss=0.5946 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=336, [7] pred=1 true=0 t=141, [8] pred=1 true=0 t=451, [9] pred=1 true=0 t=435, [11] pred=0 true=1 t=312
  Batch  68 | t=[39,428] | loss=0.7062 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=331, [2] pred=1 true=0 t=370, [6] pred=0 true=1 t=297, [7] pred=0 true=1 t=412, [8] pred=0 true=1 t=320, [10] pred=0 true=1 t=216, [13] pred=1 true=0 t=73, [15] pred=0 true=1 t=135
  Batch  69 | t=[0,367] | loss=0.4021 | acc=12/16 | MISCLASSIFIED: [9] pred=1 true=0 t=211, [10] pred=0 true=1 t=292, [13] pred=0 true=1 t=10, [14] pred=0 true=1 t=163
  Batch  70 | t=[19,388] | loss=0.8217 | acc=9/16 | MISCLASSIFIED: [0] pred=1 true=0 t=157, [2] pred=1 true=0 t=295, [3] pred=1 true=0 t=19, [4] pred=1 true=0 t=70, [6] pred=0 true=1 t=56, [10] pred=0 true=1 t=295, [13] pred=0 true=1 t=352
  Batch  71 | t=[8,419] | loss=0.5612 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=419, [3] pred=1 true=0 t=24, [8] pred=0 true=1 t=358, [9] pred=1 true=0 t=144
  Batch  72 | t=[22,428] | loss=0.6524 | acc=11/16 | MISCLASSIFIED: [5] pred=1 true=0 t=375, [6] pred=0 true=1 t=248, [7] pred=1 true=0 t=415, [8] pred=1 true=0 t=339, [11] pred=1 true=0 t=223
  Batch  73 | t=[7,413] | loss=0.4559 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=7, [9] pred=1 true=0 t=400, [10] pred=1 true=0 t=209, [12] pred=1 true=0 t=332
  Batch  74 | t=[0,382] | loss=0.5369 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=209, [6] pred=0 true=1 t=356, [14] pred=1 true=0 t=373, [15] pred=0 true=1 t=24
  Batch  75 | t=[36,418] | loss=0.6134 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=418, [4] pred=1 true=0 t=260, [8] pred=0 true=1 t=204, [10] pred=1 true=0 t=387, [11] pred=1 true=0 t=220, [15] pred=1 true=0 t=91
  Batch  76 | t=[52,439] | loss=0.5347 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=367, [2] pred=1 true=0 t=393, [3] pred=1 true=0 t=136
  Batch  77 | t=[2,447] | loss=0.5649 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=210, [7] pred=0 true=1 t=447, [11] pred=0 true=1 t=414, [12] pred=0 true=1 t=400, [13] pred=0 true=1 t=181
  Batch  78 | t=[50,418] | loss=0.5882 | acc=11/16 | MISCLASSIFIED: [5] pred=1 true=0 t=412, [6] pred=0 true=1 t=418, [9] pred=0 true=1 t=69, [11] pred=1 true=0 t=409, [12] pred=1 true=0 t=50
  Batch  79 | t=[28,373] | loss=0.6411 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=150, [7] pred=1 true=0 t=81, [8] pred=1 true=0 t=364, [9] pred=0 true=1 t=335, [12] pred=0 true=1 t=373, [13] pred=0 true=1 t=135
  Batch  80 | t=[13,423] | loss=0.5624 | acc=13/16 | MISCLASSIFIED: [7] pred=1 true=0 t=208, [10] pred=1 true=0 t=301, [15] pred=0 true=1 t=203
  Batch  81 | t=[2,360] | loss=0.6235 | acc=8/16 | MISCLASSIFIED: [2] pred=1 true=0 t=228, [5] pred=1 true=0 t=14, [6] pred=0 true=1 t=48, [7] pred=1 true=0 t=2, [8] pred=1 true=0 t=281, [13] pred=0 true=1 t=299, [14] pred=0 true=1 t=275, [15] pred=1 true=0 t=338
  Batch  82 | t=[34,458] | loss=0.6161 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=407, [6] pred=0 true=1 t=332, [7] pred=0 true=1 t=34, [11] pred=0 true=1 t=419, [15] pred=1 true=0 t=246
  Batch  83 | t=[25,420] | loss=0.4895 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=403, [5] pred=0 true=1 t=329, [15] pred=0 true=1 t=258
  Batch  84 | t=[57,442] | loss=0.5669 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=399, [6] pred=0 true=1 t=420, [8] pred=1 true=0 t=304, [13] pred=1 true=0 t=288
  Batch  85 | t=[112,453] | loss=0.6331 | acc=9/14 | MISCLASSIFIED: [1] pred=1 true=0 t=453, [3] pred=1 true=0 t=274, [5] pred=1 true=0 t=159, [7] pred=0 true=1 t=406, [13] pred=1 true=0 t=374
Epoch 138 [adversarial] | Loss: 0.6167 | Val Loss: 0.5272 | Val Acc: 78.1% | LR: 1.84e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[16,385] | loss=0.6875 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=207, [5] pred=0 true=1 t=279, [6] pred=1 true=0 t=219, [7] pred=1 true=0 t=324, [11] pred=0 true=1 t=30, [13] pred=1 true=0 t=75
  Batch   1 | t=[14,374] | loss=0.5715 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=374, [2] pred=0 true=1 t=247, [5] pred=1 true=0 t=282, [7] pred=1 true=0 t=186, [15] pred=0 true=1 t=323
  Batch   2 | t=[53,459] | loss=0.7636 | acc=10/16 | MISCLASSIFIED: [1] pred=1 true=0 t=345, [2] pred=0 true=1 t=76, [4] pred=1 true=0 t=312, [11] pred=1 true=0 t=142, [13] pred=0 true=1 t=333, [14] pred=1 true=0 t=119
  Batch   3 | t=[7,421] | loss=0.7851 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=287, [1] pred=1 true=0 t=260, [5] pred=1 true=0 t=310, [6] pred=0 true=1 t=87, [9] pred=1 true=0 t=170, [11] pred=1 true=0 t=53
  Batch   4 | t=[17,433] | loss=0.5696 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=112, [11] pred=0 true=1 t=228
  Batch   5 | t=[8,427] | loss=0.6111 | acc=10/16 | MISCLASSIFIED: [2] pred=1 true=0 t=363, [5] pred=0 true=1 t=146, [7] pred=0 true=1 t=184, [9] pred=1 true=0 t=61, [12] pred=0 true=1 t=384, [15] pred=1 true=0 t=29
  Batch   6 | t=[28,353] | loss=0.5481 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=224, [4] pred=1 true=0 t=68, [9] pred=0 true=1 t=207, [10] pred=0 true=1 t=258
  Batch   7 | t=[43,427] | loss=0.6399 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=399, [1] pred=0 true=1 t=318, [6] pred=0 true=1 t=261, [7] pred=0 true=1 t=362, [11] pred=0 true=1 t=349, [15] pred=0 true=1 t=239
  Batch   8 | t=[20,454] | loss=0.7057 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=330, [2] pred=1 true=0 t=123, [3] pred=1 true=0 t=154, [6] pred=1 true=0 t=301, [10] pred=1 true=0 t=274, [12] pred=0 true=1 t=347, [15] pred=1 true=0 t=298
  Batch   9 | t=[45,454] | loss=0.6191 | acc=12/16 | MISCLASSIFIED: [9] pred=1 true=0 t=285, [10] pred=0 true=1 t=439, [11] pred=0 true=1 t=300, [13] pred=1 true=0 t=311
  Batch  10 | t=[23,442] | loss=0.7665 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=329, [3] pred=0 true=1 t=440, [6] pred=1 true=0 t=368, [7] pred=1 true=0 t=193, [8] pred=0 true=1 t=442, [9] pred=1 true=0 t=182, [10] pred=1 true=0 t=23, [12] pred=0 true=1 t=342, [14] pred=0 true=1 t=393
  Batch  11 | t=[12,399] | loss=0.5975 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=149, [6] pred=0 true=1 t=399, [8] pred=1 true=0 t=85, [10] pred=0 true=1 t=45, [12] pred=0 true=1 t=240, [15] pred=1 true=0 t=19
  Batch  12 | t=[30,445] | loss=0.5410 | acc=14/16 | MISCLASSIFIED: [10] pred=0 true=1 t=394, [12] pred=0 true=1 t=205
  Batch  13 | t=[37,447] | loss=0.5467 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=447, [6] pred=1 true=0 t=91, [7] pred=0 true=1 t=444, [11] pred=1 true=0 t=361
  Batch  14 | t=[9,458] | loss=1.0736 | acc=7/16 | MISCLASSIFIED: [0] pred=0 true=1 t=102, [1] pred=1 true=0 t=216, [4] pred=0 true=1 t=359, [5] pred=0 true=1 t=133, [6] pred=0 true=1 t=382, [7] pred=1 true=0 t=90, [13] pred=0 true=1 t=402, [14] pred=0 true=1 t=67, [15] pred=0 true=1 t=94
  Batch  15 | t=[3,401] | loss=0.6301 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=376, [3] pred=1 true=0 t=256, [4] pred=1 true=0 t=219, [7] pred=0 true=1 t=280, [12] pred=1 true=0 t=397
  Batch  16 | t=[13,457] | loss=0.5743 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=355, [4] pred=0 true=1 t=451, [12] pred=0 true=1 t=422, [13] pred=0 true=1 t=457, [14] pred=1 true=0 t=299, [15] pred=1 true=0 t=403
  Batch  17 | t=[13,442] | loss=0.4888 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=183, [1] pred=0 true=1 t=402, [3] pred=0 true=1 t=413, [6] pred=0 true=1 t=442, [9] pred=0 true=1 t=436
  Batch  18 | t=[81,392] | loss=0.6364 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=387, [1] pred=1 true=0 t=293, [5] pred=1 true=0 t=274, [10] pred=0 true=1 t=383, [12] pred=1 true=0 t=392, [13] pred=0 true=1 t=81
  Batch  19 | t=[76,447] | loss=0.6157 | acc=7/16 | MISCLASSIFIED: [0] pred=1 true=0 t=219, [1] pred=1 true=0 t=122, [3] pred=1 true=0 t=246, [4] pred=0 true=1 t=424, [9] pred=0 true=1 t=421, [11] pred=1 true=0 t=297, [13] pred=1 true=0 t=261, [14] pred=1 true=0 t=88, [15] pred=0 true=1 t=447
  Batch  20 | t=[7,424] | loss=0.6805 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=306, [9] pred=0 true=1 t=424, [13] pred=1 true=0 t=259, [15] pred=0 true=1 t=261
  Batch  21 | t=[81,457] | loss=0.6164 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=187, [5] pred=0 true=1 t=254, [15] pred=0 true=1 t=81
  Batch  22 | t=[32,446] | loss=0.5634 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=360, [9] pred=0 true=1 t=403, [10] pred=0 true=1 t=446, [12] pred=0 true=1 t=313, [13] pred=0 true=1 t=98
  Batch  23 | t=[21,437] | loss=0.7095 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=425, [3] pred=1 true=0 t=251, [7] pred=0 true=1 t=362, [9] pred=0 true=1 t=358, [11] pred=0 true=1 t=238, [12] pred=1 true=0 t=419, [14] pred=0 true=1 t=32
  Batch  24 | t=[23,439] | loss=0.4809 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=100, [12] pred=0 true=1 t=23, [14] pred=0 true=1 t=171
  Batch  25 | t=[21,455] | loss=0.5907 | acc=9/16 | MISCLASSIFIED: [1] pred=0 true=1 t=291, [3] pred=0 true=1 t=446, [4] pred=0 true=1 t=40, [6] pred=0 true=1 t=454, [11] pred=0 true=1 t=317, [13] pred=1 true=0 t=381, [14] pred=0 true=1 t=455
  Batch  26 | t=[7,435] | loss=0.4523 | acc=15/16 | MISCLASSIFIED: [12] pred=1 true=0 t=249
  Batch  27 | t=[15,447] | loss=0.4085 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=447, [9] pred=1 true=0 t=347, [11] pred=0 true=1 t=238
  Batch  28 | t=[10,443] | loss=0.5626 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=410, [2] pred=1 true=0 t=131, [8] pred=1 true=0 t=350, [10] pred=1 true=0 t=32, [14] pred=0 true=1 t=391
  Batch  29 | t=[28,432] | loss=0.7475 | acc=6/16 | MISCLASSIFIED: [2] pred=1 true=0 t=131, [3] pred=1 true=0 t=131, [5] pred=0 true=1 t=251, [6] pred=0 true=1 t=312, [8] pred=1 true=0 t=432, [11] pred=1 true=0 t=409, [12] pred=0 true=1 t=419, [13] pred=1 true=0 t=39, [14] pred=0 true=1 t=156, [15] pred=1 true=0 t=397
  Batch  30 | t=[0,457] | loss=0.8205 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=312, [4] pred=1 true=0 t=179, [8] pred=0 true=1 t=69, [9] pred=0 true=1 t=292, [11] pred=1 true=0 t=400
  Batch  31 | t=[6,420] | loss=0.5001 | acc=11/16 | MISCLASSIFIED: [7] pred=1 true=0 t=420, [8] pred=1 true=0 t=244, [10] pred=0 true=1 t=339, [13] pred=1 true=0 t=414, [15] pred=1 true=0 t=351
  Batch  32 | t=[0,451] | loss=0.5872 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=385, [5] pred=1 true=0 t=431, [9] pred=0 true=1 t=315, [11] pred=1 true=0 t=451, [12] pred=1 true=0 t=160
  Batch  33 | t=[12,455] | loss=0.5959 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=412, [8] pred=0 true=1 t=137, [10] pred=1 true=0 t=280, [11] pred=0 true=1 t=455, [12] pred=1 true=0 t=367, [14] pred=1 true=0 t=453, [15] pred=1 true=0 t=351
  Batch  34 | t=[63,458] | loss=0.4936 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=272, [3] pred=0 true=1 t=458, [9] pred=1 true=0 t=213, [11] pred=1 true=0 t=367
  Batch  35 | t=[8,462] | loss=0.3671 | acc=15/16 | MISCLASSIFIED: [12] pred=0 true=1 t=118
  Batch  36 | t=[31,454] | loss=0.8852 | acc=6/16 | MISCLASSIFIED: [1] pred=0 true=1 t=453, [3] pred=1 true=0 t=31, [5] pred=0 true=1 t=327, [8] pred=0 true=1 t=230, [10] pred=1 true=0 t=430, [11] pred=1 true=0 t=362, [12] pred=0 true=1 t=415, [13] pred=1 true=0 t=333, [14] pred=1 true=0 t=61, [15] pred=1 true=0 t=138
  Batch  37 | t=[9,451] | loss=0.5498 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=78, [5] pred=0 true=1 t=357, [10] pred=0 true=1 t=451, [12] pred=0 true=1 t=220
  Batch  38 | t=[50,459] | loss=0.7222 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=385, [3] pred=1 true=0 t=459, [4] pred=1 true=0 t=249, [6] pred=1 true=0 t=435, [8] pred=1 true=0 t=60, [9] pred=1 true=0 t=307, [13] pred=1 true=0 t=272, [14] pred=1 true=0 t=188
  Batch  39 | t=[54,443] | loss=0.7299 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=366, [2] pred=0 true=1 t=306, [3] pred=1 true=0 t=218, [7] pred=1 true=0 t=383, [8] pred=1 true=0 t=198, [9] pred=1 true=0 t=117, [10] pred=0 true=1 t=418, [11] pred=1 true=0 t=57
  Batch  40 | t=[37,458] | loss=0.5122 | acc=12/16 | MISCLASSIFIED: [3] pred=1 true=0 t=321, [7] pred=0 true=1 t=237, [11] pred=0 true=1 t=428, [12] pred=0 true=1 t=37
  Batch  41 | t=[28,451] | loss=0.8349 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=89, [2] pred=0 true=1 t=369, [3] pred=0 true=1 t=115, [5] pred=0 true=1 t=451, [9] pred=1 true=0 t=157, [13] pred=0 true=1 t=114
  Batch  42 | t=[20,435] | loss=0.4788 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=321, [4] pred=1 true=0 t=62
  Batch  43 | t=[34,440] | loss=0.6011 | acc=12/16 | MISCLASSIFIED: [6] pred=0 true=1 t=440, [7] pred=0 true=1 t=229, [9] pred=1 true=0 t=121, [14] pred=1 true=0 t=47
  Batch  44 | t=[35,434] | loss=0.7261 | acc=9/16 | MISCLASSIFIED: [2] pred=1 true=0 t=69, [3] pred=1 true=0 t=434, [5] pred=0 true=1 t=306, [7] pred=0 true=1 t=230, [9] pred=0 true=1 t=35, [12] pred=1 true=0 t=288, [13] pred=1 true=0 t=210
  Batch  45 | t=[22,425] | loss=0.5905 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=411, [2] pred=1 true=0 t=22, [8] pred=0 true=1 t=214, [11] pred=0 true=1 t=289
  Batch  46 | t=[2,461] | loss=0.7205 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=181, [5] pred=0 true=1 t=444, [7] pred=1 true=0 t=338, [8] pred=1 true=0 t=87, [14] pred=1 true=0 t=149, [15] pred=1 true=0 t=179
  Batch  47 | t=[10,438] | loss=0.5889 | acc=11/16 | MISCLASSIFIED: [6] pred=0 true=1 t=10, [9] pred=1 true=0 t=308, [10] pred=0 true=1 t=34, [14] pred=1 true=0 t=404, [15] pred=1 true=0 t=414
  Batch  48 | t=[13,449] | loss=0.4535 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=411, [13] pred=1 true=0 t=356
  Batch  49 | t=[44,446] | loss=0.8382 | acc=8/16 | MISCLASSIFIED: [0] pred=1 true=0 t=59, [1] pred=1 true=0 t=45, [3] pred=1 true=0 t=60, [4] pred=1 true=0 t=446, [6] pred=0 true=1 t=354, [10] pred=1 true=0 t=95, [12] pred=0 true=1 t=63, [13] pred=0 true=1 t=422
  Batch  50 | t=[1,439] | loss=0.4925 | acc=11/16 | MISCLASSIFIED: [5] pred=0 true=1 t=409, [6] pred=1 true=0 t=145, [7] pred=0 true=1 t=439, [13] pred=0 true=1 t=414, [14] pred=0 true=1 t=131
  Batch  51 | t=[41,434] | loss=0.5278 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=48, [1] pred=0 true=1 t=432, [8] pred=1 true=0 t=408
  Batch  52 | t=[21,458] | loss=0.6983 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=140, [6] pred=0 true=1 t=458, [7] pred=0 true=1 t=292, [11] pred=1 true=0 t=61, [14] pred=1 true=0 t=404
  Batch  53 | t=[70,457] | loss=0.6783 | acc=10/16 | MISCLASSIFIED: [3] pred=1 true=0 t=385, [4] pred=1 true=0 t=273, [5] pred=0 true=1 t=394, [6] pred=0 true=1 t=389, [7] pred=1 true=0 t=70, [9] pred=1 true=0 t=169
  Batch  54 | t=[40,386] | loss=0.6955 | acc=9/16 | MISCLASSIFIED: [2] pred=0 true=1 t=188, [3] pred=1 true=0 t=378, [4] pred=0 true=1 t=91, [6] pred=0 true=1 t=73, [8] pred=1 true=0 t=135, [10] pred=0 true=1 t=340, [15] pred=1 true=0 t=371
  Batch  55 | t=[20,438] | loss=0.6103 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=127, [5] pred=0 true=1 t=417, [8] pred=1 true=0 t=418, [12] pred=1 true=0 t=20, [14] pred=0 true=1 t=438
  Batch  56 | t=[15,425] | loss=0.8926 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=101, [7] pred=0 true=1 t=231, [13] pred=0 true=1 t=277, [15] pred=0 true=1 t=411
  Batch  57 | t=[36,455] | loss=0.7218 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=166, [6] pred=1 true=0 t=159, [8] pred=0 true=1 t=185, [10] pred=1 true=0 t=296
  Batch  58 | t=[82,422] | loss=0.5689 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=239, [3] pred=1 true=0 t=259, [5] pred=0 true=1 t=334, [7] pred=0 true=1 t=310, [10] pred=0 true=1 t=422
  Batch  59 | t=[63,440] | loss=0.6447 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=63, [1] pred=1 true=0 t=440, [2] pred=0 true=1 t=101, [4] pred=1 true=0 t=119, [10] pred=0 true=1 t=418
  Batch  60 | t=[65,428] | loss=0.6828 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=301, [3] pred=0 true=1 t=390, [5] pred=0 true=1 t=428, [7] pred=0 true=1 t=356, [9] pred=0 true=1 t=404, [14] pred=0 true=1 t=377
  Batch  61 | t=[63,440] | loss=0.5054 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=63, [1] pred=0 true=1 t=337, [5] pred=0 true=1 t=440, [10] pred=0 true=1 t=386
  Batch  62 | t=[0,401] | loss=0.6390 | acc=8/16 | MISCLASSIFIED: [4] pred=1 true=0 t=50, [6] pred=0 true=1 t=47, [8] pred=1 true=0 t=290, [10] pred=0 true=1 t=23, [12] pred=1 true=0 t=169, [13] pred=0 true=1 t=401, [14] pred=1 true=0 t=297, [15] pred=1 true=0 t=40
