CUDA Memory Cleared. Current VRAM Usage: 0.00 MB
On device cuda
Getting data loader crumb
Total unique classes found: 2
Label IDs: [0, 1]
Total images in dataset: 2003
Total batches: 86 (at batch size 16)

============================================================
Run 1/1  |  seed=42  |  results -> results/robust_classification/run_20260701_103602_seed42
============================================================

Training robust_classification for 200 epochs
  Batch   0 | t=[0,0] | loss=0.6800 | acc=8/16 | MISCLASSIFIED: [1] pred=1 true=0 t=0, [3] pred=0 true=1 t=0, [4] pred=0 true=1 t=0, [6] pred=0 true=1 t=0, [7] pred=0 true=1 t=0, [8] pred=0 true=1 t=0, [11] pred=1 true=0 t=0, [12] pred=1 true=0 t=0
  Batch  54 | t=[3,127] | loss=0.5315 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=87, [3] pred=1 true=0 t=106, [6] pred=0 true=1 t=58, [7] pred=0 true=1 t=56, [12] pred=0 true=1 t=127
  Batch  55 | t=[8,133] | loss=0.6626 | acc=10/16 | MISCLASSIFIED: [4] pred=0 true=1 t=43, [5] pred=1 true=0 t=118, [10] pred=1 true=0 t=65, [12] pred=0 true=1 t=69, [14] pred=0 true=1 t=133, [15] pred=1 true=0 t=72
  Batch  56 | t=[8,131] | loss=0.4922 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=77, [8] pred=1 true=0 t=113, [14] pred=0 true=1 t=25
  Batch  57 | t=[0,139] | loss=0.3827 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=103, [5] pred=0 true=1 t=51, [8] pred=1 true=0 t=117
  Batch  58 | t=[23,134] | loss=0.4575 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=98, [13] pred=0 true=1 t=95, [14] pred=1 true=0 t=121
  Batch  59 | t=[9,129] | loss=0.4484 | acc=13/16 | MISCLASSIFIED: [2] pred=0 true=1 t=29, [9] pred=1 true=0 t=37, [15] pred=0 true=1 t=129
  Batch  60 | t=[11,131] | loss=0.5863 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=131, [8] pred=0 true=1 t=73, [12] pred=1 true=0 t=98, [13] pred=1 true=0 t=22
  Batch  61 | t=[9,123] | loss=0.6553 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=91, [1] pred=1 true=0 t=46, [4] pred=1 true=0 t=113, [7] pred=0 true=1 t=67, [8] pred=0 true=1 t=71, [9] pred=1 true=0 t=112
  Batch  62 | t=[24,117] | loss=0.4882 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=111, [4] pred=1 true=0 t=94, [6] pred=0 true=1 t=30, [12] pred=1 true=0 t=67
  Batch  63 | t=[12,127] | loss=0.4879 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=127, [6] pred=0 true=1 t=19, [13] pred=1 true=0 t=84
  Batch  64 | t=[10,138] | loss=0.4323 | acc=14/16 | MISCLASSIFIED: [6] pred=1 true=0 t=124, [14] pred=1 true=0 t=62
  Batch  65 | t=[3,135] | loss=0.4657 | acc=14/16 | MISCLASSIFIED: [10] pred=1 true=0 t=129, [11] pred=1 true=0 t=68
  Batch  66 | t=[20,127] | loss=0.3338 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=43, [14] pred=1 true=0 t=111
  Batch  67 | t=[24,135] | loss=0.4007 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=127, [9] pred=0 true=1 t=75, [12] pred=1 true=0 t=99, [15] pred=1 true=0 t=135
  Batch  68 | t=[1,127] | loss=0.4337 | acc=14/16 | MISCLASSIFIED: [1] pred=1 true=0 t=27, [4] pred=0 true=1 t=41
  Batch  69 | t=[2,110] | loss=0.3549 | acc=14/16 | MISCLASSIFIED: [7] pred=0 true=1 t=108, [14] pred=0 true=1 t=3
  Batch  70 | t=[5,138] | loss=0.3150 | acc=15/16 | MISCLASSIFIED: [9] pred=1 true=0 t=80
  Batch  71 | t=[2,127] | loss=0.3836 | acc=14/16 | MISCLASSIFIED: [11] pred=1 true=0 t=93, [13] pred=1 true=0 t=2
  Batch  72 | t=[4,132] | loss=0.6393 | acc=10/16 | MISCLASSIFIED: [2] pred=0 true=1 t=37, [4] pred=0 true=1 t=15, [5] pred=0 true=1 t=122, [6] pred=0 true=1 t=132, [7] pred=1 true=0 t=8, [15] pred=1 true=0 t=60
  Batch  73 | t=[2,131] | loss=0.3416 | acc=14/16 | MISCLASSIFIED: [5] pred=1 true=0 t=44, [10] pred=1 true=0 t=88
  Batch  74 | t=[8,127] | loss=0.3495 | acc=14/16 | MISCLASSIFIED: [3] pred=1 true=0 t=85, [8] pred=0 true=1 t=69
  Batch  75 | t=[10,132] | loss=0.4865 | acc=13/16 | MISCLASSIFIED: [4] pred=1 true=0 t=25, [7] pred=0 true=1 t=105, [15] pred=0 true=1 t=128
  Batch  76 | t=[1,126] | loss=0.2761 | acc=15/16 | MISCLASSIFIED: [5] pred=1 true=0 t=68
  Batch  77 | t=[15,138] | loss=0.6216 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=15, [3] pred=1 true=0 t=78, [10] pred=0 true=1 t=37, [13] pred=1 true=0 t=138, [14] pred=0 true=1 t=97
  Batch  78 | t=[3,131] | loss=0.5207 | acc=11/16 | MISCLASSIFIED: [2] pred=1 true=0 t=36, [5] pred=1 true=0 t=105, [6] pred=0 true=1 t=27, [13] pred=1 true=0 t=98, [14] pred=0 true=1 t=125
  Batch  79 | t=[10,136] | loss=0.6170 | acc=11/16 | MISCLASSIFIED: [3] pred=1 true=0 t=88, [5] pred=0 true=1 t=10, [8] pred=1 true=0 t=115, [9] pred=1 true=0 t=88, [15] pred=0 true=1 t=16
  Batch  80 | t=[9,131] | loss=0.6339 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=117, [3] pred=1 true=0 t=11, [6] pred=1 true=0 t=59, [15] pred=1 true=0 t=131
  Batch  81 | t=[32,139] | loss=0.4654 | acc=12/16 | MISCLASSIFIED: [6] pred=1 true=0 t=118, [7] pred=1 true=0 t=132, [13] pred=1 true=0 t=123, [15] pred=0 true=1 t=139
  Batch  82 | t=[3,129] | loss=0.5032 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=39, [4] pred=1 true=0 t=46, [7] pred=0 true=1 t=86, [9] pred=1 true=0 t=19, [12] pred=0 true=1 t=114
  Batch  83 | t=[1,136] | loss=0.6212 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=32, [3] pred=0 true=1 t=58, [7] pred=0 true=1 t=72, [8] pred=1 true=0 t=36, [9] pred=1 true=0 t=84
  Batch  84 | t=[6,136] | loss=0.6461 | acc=12/16 | MISCLASSIFIED: [7] pred=1 true=0 t=25, [8] pred=0 true=1 t=135, [10] pred=0 true=1 t=55, [12] pred=1 true=0 t=38
  Batch  85 | t=[4,139] | loss=0.5429 | acc=11/14 | MISCLASSIFIED: [5] pred=1 true=0 t=139, [7] pred=1 true=0 t=4, [12] pred=0 true=1 t=37
Epoch 28 [warmup] | Loss: 0.5024 | Val Loss: 0.5775 | Val Acc: 74.6% | LR: 3.09e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[2,140] | loss=0.3646 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=115, [3] pred=1 true=0 t=60, [4] pred=1 true=0 t=112
  Batch   1 | t=[9,137] | loss=0.5894 | acc=11/16 | MISCLASSIFIED: [3] pred=0 true=1 t=137, [6] pred=0 true=1 t=111, [11] pred=0 true=1 t=14, [12] pred=1 true=0 t=38, [13] pred=0 true=1 t=117
  Batch   2 | t=[1,144] | loss=0.3641 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=66, [11] pred=1 true=0 t=71
  Batch   3 | t=[2,141] | loss=0.5536 | acc=10/16 | MISCLASSIFIED: [3] pred=0 true=1 t=90, [4] pred=1 true=0 t=70, [5] pred=1 true=0 t=141, [6] pred=1 true=0 t=5, [9] pred=0 true=1 t=57, [12] pred=0 true=1 t=109
  Batch   4 | t=[6,130] | loss=0.4557 | acc=13/16 | MISCLASSIFIED: [1] pred=0 true=1 t=125, [9] pred=1 true=0 t=66, [13] pred=0 true=1 t=88
  Batch   5 | t=[1,142] | loss=0.3831 | acc=13/16 | MISCLASSIFIED: [9] pred=0 true=1 t=9, [11] pred=0 true=1 t=15, [12] pred=1 true=0 t=94
  Batch   6 | t=[1,112] | loss=0.4491 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=78, [5] pred=1 true=0 t=4, [14] pred=1 true=0 t=50, [15] pred=1 true=0 t=59
  Batch   7 | t=[12,140] | loss=0.4173 | acc=14/16 | MISCLASSIFIED: [12] pred=1 true=0 t=12, [13] pred=1 true=0 t=76
  Batch   8 | t=[1,116] | loss=0.5288 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=79, [6] pred=0 true=1 t=32, [8] pred=1 true=0 t=50, [12] pred=1 true=0 t=64
  Batch   9 | t=[12,136] | loss=0.4214 | acc=14/16 | MISCLASSIFIED: [9] pred=1 true=0 t=52, [15] pred=1 true=0 t=63
  Batch  10 | t=[1,126] | loss=0.3641 | acc=15/16 | MISCLASSIFIED: [0] pred=1 true=0 t=126
  Batch  11 | t=[1,98] | loss=0.4465 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=31, [8] pred=0 true=1 t=82, [12] pred=1 true=0 t=5
  Batch  12 | t=[13,143] | loss=0.6040 | acc=11/16 | MISCLASSIFIED: [8] pred=0 true=1 t=102, [11] pred=1 true=0 t=21, [13] pred=1 true=0 t=130, [14] pred=1 true=0 t=85, [15] pred=0 true=1 t=143
  Batch  13 | t=[23,144] | loss=0.4381 | acc=11/16 | MISCLASSIFIED: [1] pred=1 true=0 t=144, [5] pred=0 true=1 t=112, [7] pred=1 true=0 t=110, [9] pred=1 true=0 t=115, [15] pred=1 true=0 t=69
  Batch  14 | t=[5,142] | loss=0.4874 | acc=15/16 | MISCLASSIFIED: [4] pred=0 true=1 t=21
  Batch  15 | t=[22,133] | loss=0.4190 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=22, [4] pred=1 true=0 t=116, [10] pred=0 true=1 t=66
  Batch  16 | t=[2,133] | loss=0.5926 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=27, [1] pred=0 true=1 t=21, [2] pred=1 true=0 t=105, [5] pred=1 true=0 t=12
  Batch  17 | t=[1,135] | loss=0.3913 | acc=15/16 | MISCLASSIFIED: [14] pred=0 true=1 t=119
  Batch  18 | t=[4,139] | loss=0.5768 | acc=13/16 | MISCLASSIFIED: [12] pred=0 true=1 t=18, [13] pred=1 true=0 t=48, [15] pred=1 true=0 t=75
  Batch  19 | t=[0,109] | loss=0.3211 | acc=15/16 | MISCLASSIFIED: [10] pred=0 true=1 t=93
  Batch  20 | t=[5,139] | loss=0.4728 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=93, [2] pred=1 true=0 t=139, [5] pred=1 true=0 t=61, [15] pred=0 true=1 t=132
  Batch  21 | t=[2,140] | loss=0.3522 | acc=14/16 | MISCLASSIFIED: [2] pred=0 true=1 t=107, [13] pred=0 true=1 t=19
  Batch  22 | t=[16,138] | loss=0.4552 | acc=12/16 | MISCLASSIFIED: [9] pred=1 true=0 t=43, [11] pred=1 true=0 t=109, [14] pred=0 true=1 t=72, [15] pred=1 true=0 t=102
  Batch  23 | t=[3,138] | loss=0.4022 | acc=13/16 | MISCLASSIFIED: [8] pred=1 true=0 t=138, [9] pred=1 true=0 t=79, [13] pred=1 true=0 t=16
  Batch  24 | t=[22,140] | loss=0.7886 | acc=9/16 | MISCLASSIFIED: [1] pred=1 true=0 t=54, [2] pred=1 true=0 t=100, [3] pred=1 true=0 t=98, [8] pred=1 true=0 t=121, [11] pred=1 true=0 t=22, [12] pred=1 true=0 t=115, [15] pred=1 true=0 t=134
  Batch  25 | t=[16,142] | loss=0.3997 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=16, [13] pred=1 true=0 t=131
  Batch  26 | t=[0,143] | loss=0.4026 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=125, [8] pred=0 true=1 t=135, [14] pred=1 true=0 t=99
  Batch  27 | t=[1,139] | loss=0.5332 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=2, [2] pred=1 true=0 t=45, [6] pred=0 true=1 t=82, [7] pred=1 true=0 t=119, [14] pred=1 true=0 t=20
  Batch  28 | t=[14,131] | loss=0.7463 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=40, [2] pred=1 true=0 t=54, [7] pred=0 true=1 t=21, [11] pred=0 true=1 t=131
  Batch  29 | t=[17,140] | loss=0.4915 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=139, [6] pred=1 true=0 t=60, [8] pred=0 true=1 t=23, [10] pred=0 true=1 t=87
  Batch  30 | t=[7,132] | loss=0.3754 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=122, [4] pred=0 true=1 t=49, [9] pred=0 true=1 t=34
  Batch  31 | t=[3,143] | loss=0.4791 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=31, [1] pred=0 true=1 t=128, [14] pred=0 true=1 t=143
  Batch  32 | t=[4,144] | loss=0.6492 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=10, [4] pred=1 true=0 t=80, [12] pred=1 true=0 t=10, [15] pred=0 true=1 t=118
  Batch  33 | t=[2,142] | loss=0.4028 | acc=14/16 | MISCLASSIFIED: [9] pred=1 true=0 t=142, [14] pred=1 true=0 t=2
  Batch  34 | t=[5,115] | loss=0.4001 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=68, [5] pred=0 true=1 t=57, [11] pred=0 true=1 t=84, [14] pred=0 true=1 t=115
  Batch  35 | t=[8,114] | loss=0.5431 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=96, [7] pred=0 true=1 t=8, [10] pred=0 true=1 t=50
  Batch  36 | t=[0,144] | loss=0.8284 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=0, [1] pred=1 true=0 t=137, [4] pred=0 true=1 t=40, [8] pred=1 true=0 t=4, [10] pred=1 true=0 t=93, [12] pred=1 true=0 t=143, [15] pred=1 true=0 t=45
  Batch  37 | t=[6,120] | loss=0.6201 | acc=8/16 | MISCLASSIFIED: [4] pred=1 true=0 t=19, [5] pred=0 true=1 t=27, [8] pred=1 true=0 t=12, [9] pred=0 true=1 t=52, [10] pred=1 true=0 t=52, [11] pred=0 true=1 t=80, [12] pred=1 true=0 t=6, [15] pred=0 true=1 t=61
  Batch  38 | t=[13,139] | loss=0.5026 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=84, [5] pred=1 true=0 t=36, [8] pred=1 true=0 t=35, [13] pred=1 true=0 t=132
  Batch  39 | t=[4,142] | loss=0.5401 | acc=13/16 | MISCLASSIFIED: [5] pred=0 true=1 t=114, [11] pred=1 true=0 t=131, [13] pred=1 true=0 t=130
  Batch  40 | t=[25,138] | loss=0.4844 | acc=12/16 | MISCLASSIFIED: [5] pred=0 true=1 t=52, [8] pred=0 true=1 t=94, [9] pred=0 true=1 t=25, [14] pred=1 true=0 t=54
  Batch  41 | t=[2,143] | loss=0.3363 | acc=14/16 | MISCLASSIFIED: [9] pred=0 true=1 t=39, [14] pred=0 true=1 t=20
  Batch  42 | t=[0,144] | loss=0.3844 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=75, [8] pred=1 true=0 t=25
  Batch  43 | t=[1,141] | loss=0.4062 | acc=13/16 | MISCLASSIFIED: [0] pred=0 true=1 t=1, [1] pred=0 true=1 t=61, [14] pred=1 true=0 t=80
  Batch  44 | t=[0,124] | loss=0.3511 | acc=15/16 | MISCLASSIFIED: [7] pred=1 true=0 t=85
  Batch  45 | t=[4,140] | loss=0.6693 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=43, [1] pred=1 true=0 t=23, [10] pred=1 true=0 t=78, [13] pred=1 true=0 t=140, [15] pred=1 true=0 t=35
  Batch  46 | t=[1,130] | loss=0.5218 | acc=14/16 | MISCLASSIFIED: [8] pred=1 true=0 t=68, [15] pred=0 true=1 t=74
  Batch  47 | t=[11,144] | loss=0.7215 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=130, [4] pred=0 true=1 t=72, [5] pred=0 true=1 t=46, [12] pred=1 true=0 t=81, [13] pred=1 true=0 t=75
  Batch  48 | t=[1,125] | loss=0.5325 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=75, [2] pred=1 true=0 t=77, [12] pred=1 true=0 t=108
  Batch  49 | t=[2,144] | loss=0.5912 | acc=11/16 | MISCLASSIFIED: [7] pred=0 true=1 t=2, [10] pred=0 true=1 t=79, [11] pred=0 true=1 t=137, [14] pred=1 true=0 t=121, [15] pred=1 true=0 t=33
  Batch  50 | t=[17,129] | loss=0.6028 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=67, [3] pred=0 true=1 t=58, [10] pred=0 true=1 t=17, [12] pred=1 true=0 t=114
  Batch  51 | t=[4,119] | loss=0.5013 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=113, [8] pred=1 true=0 t=75
  Batch  52 | t=[5,144] | loss=0.5339 | acc=12/16 | MISCLASSIFIED: [4] pred=1 true=0 t=135, [6] pred=0 true=1 t=96, [7] pred=1 true=0 t=24, [8] pred=1 true=0 t=16
  Batch  53 | t=[4,136] | loss=0.4859 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=8, [2] pred=1 true=0 t=67, [5] pred=1 true=0 t=136, [15] pred=1 true=0 t=126
  Batch  54 | t=[3,112] | loss=0.3992 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=101, [12] pred=0 true=1 t=112, [14] pred=0 true=1 t=8
  Batch  55 | t=[28,140] | loss=0.4134 | acc=16/16
  Batch  56 | t=[3,122] | loss=0.4827 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=27, [15] pred=0 true=1 t=84
  Batch  57 | t=[6,144] | loss=0.3633 | acc=15/16 | MISCLASSIFIED: [5] pred=1 true=0 t=123
  Batch  58 | t=[3,129] | loss=0.5218 | acc=12/16 | MISCLASSIFIED: [5] pred=1 true=0 t=10, [10] pred=1 true=0 t=3, [11] pred=1 true=0 t=60, [12] pred=0 true=1 t=8
  Batch  59 | t=[12,135] | loss=0.4778 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=50, [3] pred=1 true=0 t=96, [7] pred=1 true=0 t=65, [8] pred=1 true=0 t=33
  Batch  60 | t=[0,142] | loss=0.4667 | acc=14/16 | MISCLASSIFIED: [0] pred=1 true=0 t=55, [14] pred=0 true=1 t=11
  Batch  61 | t=[6,140] | loss=0.4074 | acc=14/16 | MISCLASSIFIED: [3] pred=0 true=1 t=119, [12] pred=1 true=0 t=88
  Batch  62 | t=[12,142] | loss=0.4974 | acc=12/16 | MISCLASSIFIED: [4] pred=0 true=1 t=129, [5] pred=1 true=0 t=95, [9] pred=1 true=0 t=142, [13] pred=0 true=1 t=141
  Batch  63 | t=[0,142] | loss=0.3569 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=71, [8] pred=0 true=1 t=125, [15] pred=0 true=1 t=123
  Batch  64 | t=[16,144] | loss=0.3328 | acc=14/16 | MISCLASSIFIED: [4] pred=1 true=0 t=52, [10] pred=1 true=0 t=90
  Batch  65 | t=[4,127] | loss=0.5169 | acc=13/16 | MISCLASSIFIED: [1] pred=1 true=0 t=21, [5] pred=0 true=1 t=65, [15] pred=0 true=1 t=73
  Batch  66 | t=[2,131] | loss=0.6862 | acc=11/16 | MISCLASSIFIED: [1] pred=0 true=1 t=131, [2] pred=1 true=0 t=131, [5] pred=1 true=0 t=93, [7] pred=1 true=0 t=46, [9] pred=1 true=0 t=21
  Batch  67 | t=[33,143] | loss=0.7644 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=33, [1] pred=1 true=0 t=114, [2] pred=0 true=1 t=99, [9] pred=1 true=0 t=143, [10] pred=1 true=0 t=84, [14] pred=1 true=0 t=40
  Batch  68 | t=[4,138] | loss=0.8148 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=43, [5] pred=1 true=0 t=109, [6] pred=1 true=0 t=135, [10] pred=0 true=1 t=16, [11] pred=1 true=0 t=12
  Batch  69 | t=[5,142] | loss=0.4610 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=135, [1] pred=0 true=1 t=10, [5] pred=0 true=1 t=95, [6] pred=1 true=0 t=142, [7] pred=1 true=0 t=52
  Batch  70 | t=[7,143] | loss=0.5673 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=126, [11] pred=1 true=0 t=88, [12] pred=0 true=1 t=109, [14] pred=1 true=0 t=103
  Batch  71 | t=[12,130] | loss=0.4417 | acc=13/16 | MISCLASSIFIED: [3] pred=0 true=1 t=51, [4] pred=1 true=0 t=63, [11] pred=1 true=0 t=23
  Batch  72 | t=[10,143] | loss=0.3410 | acc=15/16 | MISCLASSIFIED: [2] pred=0 true=1 t=62
  Batch  73 | t=[1,142] | loss=0.4194 | acc=14/16 | MISCLASSIFIED: [8] pred=1 true=0 t=102, [14] pred=0 true=1 t=22
  Batch  74 | t=[2,139] | loss=0.4664 | acc=13/16 | MISCLASSIFIED: [4] pred=0 true=1 t=50, [9] pred=0 true=1 t=68, [14] pred=0 true=1 t=83
  Batch  75 | t=[7,144] | loss=0.7767 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=109, [1] pred=0 true=1 t=120, [3] pred=0 true=1 t=80, [6] pred=0 true=1 t=86, [8] pred=0 true=1 t=139, [13] pred=1 true=0 t=62
  Batch  76 | t=[25,134] | loss=0.5901 | acc=12/16 | MISCLASSIFIED: [3] pred=0 true=1 t=113, [5] pred=0 true=1 t=51, [9] pred=0 true=1 t=51, [10] pred=0 true=1 t=47
  Batch  77 | t=[2,140] | loss=0.7500 | acc=11/16 | MISCLASSIFIED: [2] pred=0 true=1 t=103, [6] pred=1 true=0 t=140, [12] pred=0 true=1 t=25, [13] pred=0 true=1 t=45, [14] pred=1 true=0 t=112
  Batch  78 | t=[2,137] | loss=0.8214 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=125, [2] pred=1 true=0 t=81, [3] pred=0 true=1 t=20, [5] pred=0 true=1 t=35, [8] pred=0 true=1 t=137, [10] pred=1 true=0 t=128
  Batch  79 | t=[3,144] | loss=0.6348 | acc=13/16 | MISCLASSIFIED: [2] pred=1 true=0 t=39, [3] pred=0 true=1 t=98, [11] pred=1 true=0 t=98
  Batch  80 | t=[7,143] | loss=0.5280 | acc=12/16 | MISCLASSIFIED: [1] pred=0 true=1 t=75, [5] pred=0 true=1 t=39, [6] pred=1 true=0 t=106, [12] pred=1 true=0 t=143
  Batch  81 | t=[3,133] | loss=0.4013 | acc=12/16 | MISCLASSIFIED: [0] pred=1 true=0 t=112, [1] pred=1 true=0 t=127, [4] pred=1 true=0 t=63, [7] pred=0 true=1 t=113
  Batch  82 | t=[7,135] | loss=0.5505 | acc=13/16 | MISCLASSIFIED: [7] pred=0 true=1 t=23, [11] pred=1 true=0 t=43, [12] pred=0 true=1 t=112
  Batch  83 | t=[8,139] | loss=0.4923 | acc=13/16 | MISCLASSIFIED: [6] pred=1 true=0 t=9, [7] pred=0 true=1 t=139, [12] pred=1 true=0 t=135
  Batch  84 | t=[3,127] | loss=0.6111 | acc=11/16 | MISCLASSIFIED: [0] pred=0 true=1 t=50, [5] pred=0 true=1 t=107, [10] pred=0 true=1 t=75, [11] pred=0 true=1 t=102, [15] pred=1 true=0 t=15
  Batch  85 | t=[14,136] | loss=0.4590 | acc=10/14 | MISCLASSIFIED: [1] pred=1 true=0 t=118, [5] pred=0 true=1 t=54, [6] pred=1 true=0 t=136, [7] pred=1 true=0 t=130
Epoch 29 [warmup] | Loss: 0.5057 | Val Loss: 0.8481 | Val Acc: 64.7% | LR: 3.08e-03
--- Saved model to checkpoints/robust_classification/state.pt ---
  Batch   0 | t=[9,137] | loss=0.5592 | acc=13/16 | MISCLASSIFIED: [0] pred=1 true=0 t=59, [5] pred=1 true=0 t=46, [11] pred=1 true=0 t=123
  Batch   1 | t=[0,143] | loss=0.8000 | acc=11/16 | MISCLASSIFIED: [0] pred=1 true=0 t=8, [8] pred=1 true=0 t=15, [12] pred=1 true=0 t=113, [14] pred=1 true=0 t=0, [15] pred=1 true=0 t=120
  Batch   2 | t=[20,145] | loss=0.4866 | acc=14/16 | MISCLASSIFIED: [2] pred=1 true=0 t=75, [9] pred=1 true=0 t=45
  Batch   3 | t=[4,144] | loss=0.3360 | acc=15/16 | MISCLASSIFIED: [10] pred=1 true=0 t=144
  Batch   4 | t=[2,148] | loss=0.3683 | acc=15/16 | MISCLASSIFIED: [15] pred=1 true=0 t=71
  Batch   5 | t=[0,145] | loss=0.4737 | acc=13/16 | MISCLASSIFIED: [3] pred=1 true=0 t=102, [11] pred=1 true=0 t=105, [14] pred=1 true=0 t=4
  Batch   6 | t=[18,145] | loss=0.7232 | acc=10/16 | MISCLASSIFIED: [0] pred=1 true=0 t=111, [2] pred=1 true=0 t=111, [5] pred=1 true=0 t=84, [7] pred=1 true=0 t=25, [9] pred=1 true=0 t=145, [10] pred=1 true=0 t=23
  Batch   7 | t=[39,122] | loss=0.8368 | acc=8/16 | MISCLASSIFIED: [3] pred=1 true=0 t=52, [5] pred=1 true=0 t=90, [6] pred=1 true=0 t=44, [7] pred=0 true=1 t=46, [8] pred=1 true=0 t=39, [10] pred=1 true=0 t=65, [11] pred=1 true=0 t=122, [14] pred=1 true=0 t=54
  Batch   8 | t=[0,143] | loss=0.3237 | acc=14/16 | MISCLASSIFIED: [12] pred=1 true=0 t=0, [15] pred=1 true=0 t=88
  Batch   9 | t=[3,147] | loss=0.4042 | acc=12/16 | MISCLASSIFIED: [1] pred=1 true=0 t=27, [3] pred=1 true=0 t=123, [11] pred=1 true=0 t=10, [14] pred=1 true=0 t=63
  Batch  10 | t=[1,145] | loss=0.6019 | acc=12/16 | MISCLASSIFIED: [2] pred=0 true=1 t=83, [7] pred=0 true=1 t=144, [14] pred=1 true=0 t=3, [15] pred=0 true=1 t=125
  Batch  11 | t=[4,141] | loss=0.7672 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=66, [6] pred=1 true=0 t=26, [8] pred=0 true=1 t=8, [11] pred=1 true=0 t=64, [13] pred=1 true=0 t=82, [14] pred=1 true=0 t=22
  Batch  12 | t=[16,135] | loss=0.6805 | acc=10/16 | MISCLASSIFIED: [0] pred=0 true=1 t=100, [1] pred=0 true=1 t=135, [3] pred=1 true=0 t=119, [8] pred=0 true=1 t=132, [14] pred=0 true=1 t=80, [15] pred=1 true=0 t=34
  Batch  13 | t=[2,130] | loss=0.5474 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=102, [1] pred=0 true=1 t=29, [2] pred=1 true=0 t=95, [10] pred=0 true=1 t=117
  Batch  14 | t=[3,131] | loss=0.7102 | acc=9/16 | MISCLASSIFIED: [0] pred=0 true=1 t=41, [3] pred=0 true=1 t=23, [7] pred=1 true=0 t=72, [8] pred=0 true=1 t=107, [11] pred=1 true=0 t=7, [12] pred=1 true=0 t=3, [15] pred=0 true=1 t=111
  Batch  15 | t=[0,146] | loss=0.6568 | acc=12/16 | MISCLASSIFIED: [0] pred=0 true=1 t=22, [1] pred=0 true=1 t=0, [12] pred=0 true=1 t=80, [13] pred=0 true=1 t=14
